sklearn_dt	sklearn_rf	product_dt	product_rf	tangent_dt	tangent_rf	knn	seed
4.134761178109323	3.629282432137546	5.416317937492222	6.25784424141508	8.349149657300437	6.179868363646155	5.806243363828285	74
4.172319498792009	3.1094803513699127	4.559292708304655	5.785987034703355	6.566320316585234	7.03210459843519	6.60836485070248	75
4.263109194003832	2.9170277157484197	9.372488997059426	5.929717164955771	7.562526859456434	5.641740665468457	5.141355657800771	76
4.078375902243441	3.2737088739939395	4.954048849173775	5.7421370705458745	8.183103017804433	5.921083102448039	5.2883171236225985	77
4.204664076950738	3.214832108541768	5.022822911471198	6.595722339166976	7.730891766154795	6.162960526139954	5.640070389631675	78
3.1912771737973493	2.85046292536649	5.868112984597348	6.582330883980256	6.877714009756439	5.420482201940147	8.100779592113343	79
9.049375669072424	8.728467235304134	9.911586654012567	10.217814334797403	11.246497232471983	9.776375165654683	9.498835612852766	80
4.516281656407182	4.0579801352123175	11.132281886477722	6.970473543228002	6.093079065628477	5.048240358969933	5.999066927447968	81
3.7628380246829654	3.2971810876868743	10.399103326729666	6.551919361079635	7.944162164759729	6.2046300097250775	5.349405761390699	82
4.254715031585547	3.0997107839997664	4.864303650061333	6.9493623591475	7.145020118935985	5.762126489913588	5.643073098941746	83
3.8678353119025117	3.020002759380638	4.18567796181216	6.0099090415096965	7.5221605938719485	5.8520940388270155	5.378853223504058	84
4.676371456588965	3.569626692277811	6.454424838821813	6.537688357010577	7.8758118629129275	6.169717848722993	5.782020581077172	85
14.178190998854545	9.211074384643979	9.284500525068648	9.441433623076133	15.281601683069743	9.791746219003079	5.911513342622174	86
8.190988951280547	7.290891030175179	5.908083445585379	7.303660263356893	7.421227998114597	6.196189214985699	8.856729193105092	87
4.0952716637605375	3.2652614430802727	4.691705446849792	5.940063779243754	7.015456150529343	5.967139822338372	5.33933404087064	88
7.887084378907076	5.230437959674123	8.417734255724636	6.656412221236556	7.431046359699285	6.393375078198412	5.842335834236167	89
3.591963251482398	2.9096823518880695	6.118619125260208	5.768639622118603	7.373181131641891	6.278953810445153	5.4201948304465954	90
3.904209266932294	3.0099206915539223	4.901050907713569	5.959820871968381	6.193476406671781	4.91682469069851	5.8126470734081215	91
4.443354588596323	3.232705695096773	7.9956019160536	7.4083535032296455	8.454670306996011	6.413109872615082	6.435740361450266	92
4.326782869523267	3.3754516673081447	6.43761213494569	6.787944990433728	6.02811019308705	5.472378071455265	9.701107668714949	93
4.118992595283463	6.891363405258304	11.153078050475573	9.152792215762027	7.8121067901047025	8.815368601299364	10.193449857629162	94
4.563343072792139	3.7840139806236923	9.449301561491199	6.519368629028502	6.096324712480463	5.197970776688966	6.369585229824622	95
3.9004999679528267	3.1404377569943263	4.5511317273838605	5.910828714327659	12.404924425404614	5.729576013206569	5.275044644360841	96
9.623720694201387	8.389726563217396	7.297071330335204	9.1871310262607	7.6430327750180425	7.303504083431555	10.183189284305778	97
4.7707336961939095	4.1610680720218935	5.491561708658112	5.875127940594269	6.025388991592161	5.102623138723193	5.134821905382893	98
3.9237354650893583	2.875097884807093	7.0153046975879825	6.202854537416752	5.510471849125082	5.007761234233268	7.065171760120203	99
