sklearn_dt	sklearn_rf	product_dt	product_rf	tangent_dt	tangent_rf	knn	curvature	seed
0.22068618465177062	0.21836285467078256	0.22096793	0.21740969	0.22184058947209578	0.21846859165522012	0.21847042	-1.0	228
0.23428063828630064	0.2271191003976716	0.23474835	0.22905894	0.22814945458731586	0.2282203387843613	0.2466552	-1.0	229
0.15424715741667944	0.1530634340849346	0.1533538	0.14840728	0.15151709858320508	0.15109425986867514	0.15898417	-1.0	230
0.24532858197190036	0.23638060109043302	0.23541664	0.2346061	0.236966886554693	0.23482345289888135	0.24073663	-1.0	231
0.14147890011129718	0.14068938011337856	0.14758824	0.13803767	0.13861172485068102	0.139338494257176	0.1488071	-1.0	232
0.24644723224452303	0.23577595653440334	0.24035518	0.23666541	0.23964378686858687	0.236646760531175	0.23954391	-1.0	233
0.1976390192862753	0.1894525463580397	0.18992803	0.18814656	0.1876903238191581	0.1858335235894056	0.2047319	-1.0	234
0.18788307325115758	0.18511129313304245	0.18743923	0.18266852	0.18406606801153694	0.1846716472428611	0.18925703	-1.0	235
0.22854952490196373	0.21992288727961107	0.20981018	0.20804438	0.22097670128341665	0.21622309966682401	0.21487737	-1.0	236
0.2294231626109663	0.22419675449885246	0.22673014	0.2183705	0.225706591620216	0.21787183476031693	0.22585608	-1.0	237
0.22282827408363515	0.2234479612997052	0.22570214	0.22075284	0.21739148186364224	0.21784886791206529	0.23743293	-1.0	238
0.19803611723650627	0.19213547970761083	0.19478425	0.19324014	0.1945318778272792	0.19140339816325833	0.20327196	-1.0	239
0.22996549592926263	0.2276295331417456	0.22468115	0.22368042	0.21901487542928394	0.2200850916177739	0.23348498	-1.0	240
0.14974521111867226	0.14508196407246926	0.15586156	0.1484555	0.15013069907120344	0.1443909876735954	0.16383412	-1.0	241
0.22145946175578987	0.22347022197260066	0.22670217	0.22101071	0.21311795790722776	0.21493143582027555	0.22495486	-1.0	242
0.20630573526271728	0.20095800513556428	0.19326629	0.18770483	0.18981789538962537	0.1869374952008577	0.2003147	-1.0	243
0.18166762068926662	0.1814722350777828	0.18655583	0.18266125	0.18385016384554273	0.17769632746544167	0.1915256	-1.0	244
0.23082053757655116	0.2234676525379696	0.21948622	0.21677738	0.22818790669206307	0.21914764721416682	0.23408072	-1.0	245
0.1768988317938119	0.16739058680325755	0.17068599	0.16798925	0.16658078256466413	0.1657336773578442	0.17320593	-1.0	246
0.18819964121789884	0.1857399985816925	0.18344405	0.18379256	0.1908110313539515	0.18453313708038288	0.18362558	-1.0	247
0.19018028648927868	0.19043762725310748	0.1951735	0.18842576	0.1967052526526439	0.18910356158414782	0.19314106	-1.0	248
0.20476900527743053	0.20440383536233736	0.21040896	0.20833635	0.20219363858322065	0.2024702937704344	0.21500969	-1.0	249
0.2275570188917811	0.23212468494224525	0.23347391	0.2332085	0.22420652876731154	0.22894616448091096	0.2422564	-1.0	250
0.21277893954372218	0.20564871386632774	0.2061589	0.20558657	0.21108480872447835	0.20152728026422612	0.22097692	-1.0	251
0.1976359097988775	0.19699728736643354	0.1994008	0.19961067	0.1989705622679855	0.19513661893051007	0.20442788	-1.0	252
0.1799599699101567	0.175735505729521	0.17776509	0.17601441	0.18574923454627756	0.17695409734184184	0.18791346	-1.0	253
0.23410409296274215	0.23305700286710038	0.22840284	0.22610551	0.2281488384965997	0.2299766869113353	0.22871298	-1.0	254
0.20709084783229476	0.20425287531898623	0.20050153	0.19682114	0.20939888017564703	0.20331377211594379	0.2159304	-1.0	255
0.21860593802174513	0.20468431547000474	0.20744082	0.20440967	0.21146176843086875	0.20658266275878004	0.22346757	-1.0	256
0.18698784026105397	0.18444519348832858	0.18374054	0.18183845	0.18747231652427013	0.1865678692478018	0.18484583	-1.0	257
0.24461810102416479	0.23194833627373818	0.23243712	0.22635955	0.22903246194108973	0.22604403752121818	0.22640345	-1.0	258
0.20669880090213583	0.20552169861811478	0.20748547	0.20852599	0.2135058765504131	0.2065845864422819	0.21626148	-1.0	259
0.15656050474531638	0.15375534224529874	0.15081973	0.1507718	0.15635061518630436	0.15063441605495775	0.15438049	-1.0	260
0.23450777228913708	0.22755497422862225	0.22943404	0.22425373	0.23021860566555843	0.2230902889273764	0.22410718	-1.0	261
0.16693910753819335	0.16394678090329476	0.16467474	0.16149047	0.16317248815360552	0.162399606680297	0.18147564	-1.0	262
0.15921316189565715	0.15381646352718073	0.15053262	0.15564848	0.15779068610963595	0.15612596200053905	0.15262307	-1.0	263
0.192851394820459	0.19609769616513847	0.20518102	0.19986753	0.19772802553581278	0.1971443322302319	0.20858395	-1.0	264
0.199176154592908	0.2010030749420437	0.20377609	0.20273098	0.19845679753976103	0.19896591849903447	0.2167697	-1.0	265
0.2393138137859281	0.23444890767119914	0.23329188	0.23096398	0.23455209668352225	0.2313195649185637	0.24212337	-1.0	266
0.18183725535901943	0.18017386007282277	0.18054345	0.17843513	0.18913353096194455	0.17925788933991102	0.19987328	-1.0	267
0.22554873308170087	0.22310750543935243	0.22778024	0.21836172	0.23042660312670987	0.2232809561036182	0.2200409	-1.0	268
0.2412711071939805	0.23439942781986786	0.24103871	0.23506181	0.2386085454809437	0.24031154360492363	0.24960923	-1.0	269
0.21315918042616858	0.20376080155634252	0.20388556	0.19971475	0.20734528906378294	0.20385381654941145	0.21290968	-1.0	270
0.17723196025355362	0.17340168559236757	0.17884168	0.17513262	0.1773426049984872	0.17177094756176445	0.17411497	-1.0	271
0.16622610443203958	0.1627603351392144	0.16455716	0.16263694	0.16255923820263235	0.1573739823044753	0.17148104	-1.0	272
0.21771676012817834	0.2109583125678257	0.21299878	0.20843239	0.21692854295311423	0.2094276682994552	0.2186813	-1.0	273
0.19078549243885543	0.1917475494604433	0.1927222	0.18746458	0.1884884624777858	0.1878739127722979	0.19880688	-1.0	274
0.17556881946676653	0.17256495089544172	0.16436397	0.16715002	0.1748312640769559	0.17384146892655122	0.17164557	-1.0	275
0.1698618553193424	0.16963798033758085	0.17480347	0.16533217	0.16544765192360492	0.1650540964745984	0.17598252	-1.0	276
0.23735549986179924	0.2339492060168376	0.23071077	0.2250977	0.23221799723457862	0.22939135894221266	0.25168067	-1.0	277
0.1952829795420039	0.192178586612735	0.19472289	0.18920134	0.19895650381620436	0.1888084768043736	0.18862358	-1.0	278
0.19583010079135937	0.19031468843853863	0.19564441	0.19373767	0.1950420768291822	0.19206225547164207	0.22129688	-1.0	279
0.16776743216189022	0.1620710131833764	0.1799022	0.16754846	0.16482511651664383	0.1637053517875377	0.16233112	-1.0	280
0.18786066112415198	0.18651176806557715	0.19270903	0.19014375	0.18752261423143654	0.18542646789857453	0.2064133	-1.0	281
0.22857068043725592	0.22832595747263648	0.22861263	0.21896002	0.23062670192193724	0.22404438281348762	0.2390274	-1.0	282
0.23175377142312392	0.2272626255382681	0.23536332	0.23634127	0.23270101099493148	0.23484127481471176	0.24953265	-1.0	283
0.23836205395814097	0.23488363725188685	0.23557721	0.22680219	0.23862770649660944	0.22940893794585746	0.23186694	-1.0	284
0.19793683913675278	0.20065744201952543	0.19613373	0.1887828	0.20290320920491625	0.19548522751470299	0.19661495	-1.0	285
0.21784853239376584	0.2172560192999726	0.21683696	0.2189419	0.2227732543377049	0.21903614492592136	0.23017554	-1.0	286
0.15540247787313796	0.1565868705904844	0.16125292	0.15695986	0.158341115798584	0.15641565095929533	0.16757771	-1.0	287
0.1787441404348262	0.17798002739002444	0.18265626	0.1729914	0.17293394889851788	0.17436347977397068	0.17823987	-1.0	288
0.21237014644542423	0.20595204506033088	0.2015708	0.20055503	0.21373856093526483	0.20210614441790578	0.21313298	-1.0	289
0.1786243393767977	0.17591675278289512	0.17629103	0.16968524	0.175883305849229	0.1729874749839749	0.1863455	-1.0	290
0.15445643793237476	0.15210734928034392	0.1559933	0.1515226	0.14908003315032783	0.15029578830073026	0.15247361	-1.0	291
0.2022476772552569	0.1985696322659404	0.20289761	0.19399458	0.20143191671480207	0.19566177382415162	0.21503966	-1.0	292
0.22612737744507067	0.22378250215375242	0.21433768	0.21406576	0.22760914673983748	0.21979006151335406	0.2171018	-1.0	293
0.2334425485154253	0.22357735116510913	0.22567077	0.21898046	0.2265697119267661	0.2237006265537837	0.2430248	-1.0	294
0.15534510761779804	0.15437555936132855	0.16331409	0.15505558	0.16072017353618223	0.15450984553460567	0.16928686	-1.0	295
0.167723042650782	0.16693948011692794	0.16715167	0.16096458	0.16654966437577629	0.16789279154968895	0.16878663	-1.0	296
0.18768866851596708	0.18395836048404673	0.18552499	0.18471122	0.18494306575861072	0.18502326848469974	0.19915964	-1.0	297
0.22058752806872248	0.21214028903731352	0.20850101	0.20567359	0.22076257570342436	0.2102017841086386	0.22231747	-1.0	298
0.22262933907395097	0.22342473109191838	0.22011681	0.21743697	0.22857382141240623	0.2232153507337318	0.22863515	-1.0	299
0.20268563900751932	0.1980641727249566	0.18911918	0.18792039	0.19353729454387453	0.18842280654126337	0.19286005	-0.5	300
0.21952545609742227	0.21218379996262554	0.21511945	0.21028301	0.2134442117159584	0.21563115260440302	0.22281589	-0.5	301
0.21815761848616708	0.2079438152632268	0.20779485	0.20656495	0.2169538199781193	0.20667161177298937	0.21639858	-0.5	302
0.2295675689975576	0.22113569242008563	0.22670718	0.22009614	0.2212846010260486	0.2213155405658574	0.23541203	-0.5	303
0.15264118315731748	0.14929710952024022	0.15844636	0.1527983	0.15400589729737266	0.15202432863362333	0.16021605	-0.5	304
0.1966020058273946	0.19363881183142137	0.19819817	0.18956181	0.19966273757440903	0.19281946931182148	0.20826246	-0.5	305
0.18562789126478385	0.1808384215598149	0.18441238	0.18141979	0.18733831010741045	0.18309472373199198	0.19678916	-0.5	306
0.18695361955560594	0.18775633217129417	0.19667293	0.18812345	0.19667426555859846	0.1889128489223016	0.20679507	-0.5	307
0.19264571528914073	0.19056049009550077	0.20008269	0.19244641	0.19508526153108677	0.19145824576469733	0.19400463	-0.5	308
0.22375865060598413	0.2117819033790938	0.21552585	0.21313086	0.215322011017614	0.21204552719886183	0.23208149	-0.5	309
0.20077067944729415	0.20214119842627665	0.2084195	0.20599596	0.20604630709559538	0.20204595775376347	0.21247762	-0.5	310
0.2284430946082142	0.22825605948537087	0.22645582	0.22336642	0.2238400411751249	0.22528379661843537	0.22947587	-0.5	311
0.17603918826995596	0.17265875306326667	0.17522563	0.17315	0.1778332869124789	0.17509966849086508	0.17743525	-0.5	312
0.22038718175832853	0.22380414397334739	0.22340305	0.22312519	0.2223840707284142	0.2230110029276047	0.23807712	-0.5	313
0.23377037156488017	0.2293484160925932	0.22773424	0.22826058	0.22922534877573889	0.22856984207671832	0.25073853	-0.5	314
0.20653223912562227	0.20224340345941552	0.21353865	0.20715815	0.2022655071618842	0.20222411063148235	0.22890237	-0.5	315
0.1697846457826009	0.16564666380263274	0.1743957	0.1644967	0.16673900818637447	0.16393235698033345	0.16711637	-0.5	316
0.23108164511136467	0.22950484314577121	0.22848804	0.22683415	0.2272747283758438	0.2264722014082832	0.23207757	-0.5	317
0.20074877368501656	0.1944699600704635	0.19852668	0.19377303	0.1991368915386073	0.19569608380230205	0.20627896	-0.5	318
0.19929458198749664	0.19332181883078742	0.18923476	0.18511909	0.1939920046305326	0.19116550843483848	0.1939487	-0.5	319
0.1660971719363302	0.1666180764037073	0.16612075	0.16166222	0.16889428242086083	0.16539325708753216	0.16695726	-0.5	320
0.21085475661597872	0.19159637152087525	0.1963981	0.18800838	0.18879322648180885	0.19051309283746398	0.20321842	-0.5	321
0.20729449232392544	0.19704287598151837	0.20236853	0.19647844	0.20082306907445865	0.19510504452277674	0.22835772	-0.5	322
0.19513941265926246	0.19285613559044926	0.18806481	0.19140226	0.1949042248990753	0.1906537001465381	0.20315395	-0.5	323
0.21096467404670163	0.19669208239229946	0.20602912	0.1980544	0.2054593730190937	0.1957680364700841	0.21536301	-0.5	324
0.19725331685186406	0.19623436522781054	0.19331281	0.18908447	0.1979116412130598	0.19507272441876944	0.21262725	-0.5	325
0.19398467094938	0.18922329502169666	0.18915278	0.1874853	0.1938575091756128	0.18856005320917896	0.20498012	-0.5	326
0.22248092812745693	0.21562817080609267	0.20451866	0.21023536	0.2204748822608629	0.21491893096233677	0.22709543	-0.5	327
0.2492830984203294	0.23691704340102254	0.24580663	0.24013972	0.24028485902720298	0.23842970875913908	0.2380973	-0.5	328
0.2044264488839995	0.2013084717148384	0.20429733	0.19864067	0.2031694819882477	0.20268829819766493	0.22015692	-0.5	329
0.20047812439326865	0.19934773909642878	0.2023533	0.19432838	0.20439611766172897	0.19819608011412151	0.21076061	-0.5	330
0.19951150748892732	0.1890094578835645	0.18851055	0.18460225	0.18965622211286576	0.1862052338247424	0.19753338	-0.5	331
0.2527139891632345	0.2471498628566384	0.2524527	0.24457617	0.24739484076337098	0.24062186331280525	0.25373626	-0.5	332
0.21362199226282363	0.21454011045191948	0.22675745	0.21074563	0.21400511628821112	0.21023158406384795	0.21835944	-0.5	333
0.15516750353890563	0.15624125545803863	0.15786093	0.15768833	0.15701864030516197	0.15670236086403344	0.16187225	-0.5	334
0.1996265498650197	0.19589125118655148	0.20270829	0.19606718	0.19619786618161195	0.193942214195723	0.21248667	-0.5	335
0.22517246001429034	0.22186622210442342	0.22646333	0.22511746	0.23637519688584926	0.22298872263156946	0.23804457	-0.5	336
0.17498408875544386	0.17263280784789378	0.17260034	0.16878597	0.17285940355285948	0.17381778719854743	0.19017857	-0.5	337
0.2331976415663843	0.22172075633425367	0.21683869	0.21418741	0.2195315639566264	0.21954605886033512	0.21763729	-0.5	338
0.22861053932023456	0.22240076001745215	0.22535749	0.21553932	0.2161797866146724	0.2162555675027989	0.23373592	-0.5	339
0.23567264848874528	0.23846430683844988	0.2384975	0.23434576	0.2359249621728271	0.23780025985894543	0.25499958	-0.5	340
0.24261303724204028	0.2409616367986944	0.23868924	0.23876035	0.23858833803308865	0.2367747438559181	0.2582559	-0.5	341
0.1916755688413861	0.18595191440424136	0.1845178	0.18125841	0.18456036474168072	0.18245064559049326	0.1856583	-0.5	342
0.13238377565442166	0.1314802483378129	0.13348316	0.13079773	0.1302766593659026	0.13426510818822393	0.13697119	-0.5	343
0.2080935482558063	0.20146563786810812	0.21296361	0.20473355	0.20569860470975473	0.20347244755812866	0.222526	-0.5	344
0.19112858286985507	0.186930633320195	0.18857317	0.1839377	0.18990334857316735	0.18522724988372452	0.18743725	-0.5	345
0.16749570561104185	0.16933720140622682	0.17197888	0.16806857	0.17181545566542494	0.16794127955206833	0.17182423	-0.5	346
0.19169759531982203	0.18962861177814336	0.1925063	0.18998808	0.19245395258445205	0.18886518560135093	0.19830316	-0.5	347
0.25269824350274417	0.245088597824049	0.24750923	0.24011883	0.24403209892614802	0.24577483610803103	0.26054573	-0.5	348
0.18306238347404674	0.1801780079066772	0.1915293	0.17698176	0.18588429569657813	0.17786928370393906	0.18726172	-0.5	349
0.23173342802306565	0.2278495493238301	0.2319479	0.22421667	0.23168618101011484	0.2264783676725963	0.23518796	-0.5	350
0.19977868753420086	0.19847219545213404	0.19809972	0.19616233	0.200558115595253	0.1972695141238424	0.20394385	-0.5	351
0.2010489146205652	0.19225829171141992	0.19629662	0.19500983	0.19676538468832427	0.19414344446129073	0.20965111	-0.5	352
0.2165179414298796	0.2170845545633771	0.22638042	0.21853761	0.22189596668959496	0.21519380927965226	0.22587198	-0.5	353
0.18543420064731955	0.18692265669559985	0.18343432	0.18430372	0.18592253442015738	0.18416388062795286	0.19802779	-0.5	354
0.22583630288530257	0.22040628690928252	0.228411	0.2252857	0.2241716373523802	0.22111630719888717	0.24823338	-0.5	355
0.20242421423331103	0.19774956894499493	0.2065856	0.1947719	0.20566332621602462	0.19948463794398139	0.19637102	-0.5	356
0.2218232667054631	0.22363149577703123	0.22346923	0.21761249	0.2248160346611678	0.21768896647965458	0.22981293	-0.5	357
0.17323120866572897	0.17080357414889397	0.17533992	0.1678329	0.17450612309396946	0.1697120277457624	0.17947336	-0.5	358
0.20027398076686065	0.1956900384475562	0.20547062	0.1957978	0.1980757887906138	0.19589807230099748	0.22115947	-0.5	359
0.14383193298351357	0.14633564746742003	0.1467928	0.14633672	0.14681405262316316	0.14301949612393727	0.1486792	-0.5	360
0.20420982089640247	0.20770508989824654	0.2124005	0.2067843	0.21387088468712648	0.2083381047683385	0.2114385	-0.5	361
0.19783036110327434	0.1980315971068103	0.20223586	0.1953586	0.20019629930236238	0.2004251676852805	0.20809543	-0.5	362
0.1772835139956324	0.1744088904976742	0.18509617	0.17618088	0.1773012217211955	0.17725361314719748	0.17464289	-0.5	363
0.18854252723880294	0.1799206796580051	0.18066965	0.18270181	0.17866566983305796	0.1792281282260948	0.1840743	-0.5	364
0.23090159887668857	0.22791686150632276	0.21827681	0.21959485	0.2311426958252255	0.22204117791570382	0.24313684	-0.5	365
0.2460302687936761	0.24301616846756988	0.23894376	0.23707622	0.2485964366741493	0.24244919945764887	0.25209308	-0.5	366
0.1627772348349812	0.15927418669541063	0.16835447	0.16159543	0.15537037389884217	0.15813536393873007	0.17099175	-0.5	367
0.19565318794839523	0.1896834498305688	0.188178	0.18397826	0.19127558620855192	0.18637911812237196	0.18771644	-0.5	368
0.15586375121466556	0.15451316039987242	0.15971741	0.15504226	0.15532881057947304	0.15289796219287427	0.16519934	-0.5	369
0.23926876130366287	0.23471551964524615	0.24296519	0.23566286	0.2374274615405443	0.2328073666613894	0.2663779	-0.5	370
0.22801528142142813	0.2228784618543757	0.22726859	0.22034283	0.22926285323851045	0.2246617757615412	0.23211616	-0.5	371
0.2636244830877051	0.2567756767195206	0.2583043	0.2568036	0.2581768998974739	0.25564590797920167	0.27432123	-0.5	372
0.2222947385513189	0.2127680953255556	0.211309	0.20863299	0.2102803287872887	0.2092257982570836	0.221408	-0.5	373
0.2111846551407265	0.21215000771113196	0.20891482	0.2082205	0.20818707106673154	0.21136328557528908	0.2198814	-0.5	374
0.17580712876761898	0.17737936474413948	0.18318073	0.18180694	0.17857940965170993	0.178314642175356	0.18699053	-0.5	375
0.21894899437562051	0.21282968114845843	0.21946453	0.2092836	0.21553926750877023	0.2119193784740843	0.2252545	-0.5	376
0.20527494620976922	0.19374672918839964	0.19927213	0.19302303	0.19332290874932131	0.1915186770084695	0.2113707	-0.5	377
0.18509573465544227	0.17965421088091243	0.18453056	0.18165675	0.1794591508687327	0.17867264868589275	0.19429855	-0.5	378
0.20499167600040022	0.20347507332584336	0.20262207	0.19872794	0.20056364177825883	0.1971610143136365	0.21279557	-0.5	379
0.1612514781378714	0.15933785715431673	0.1612284	0.15566653	0.1702499814086827	0.1589486214979278	0.1627838	-0.5	380
0.21636462629896017	0.21231983281168532	0.20905155	0.20753917	0.20905689332124971	0.2072561380482026	0.21378419	-0.5	381
0.20384484459639596	0.19722238888889806	0.20166117	0.19812836	0.21007266357964904	0.1997594599079681	0.20660733	-0.5	382
0.18116993129703524	0.1751069347382117	0.18311702	0.18637173	0.1767131619089194	0.17567254541327554	0.1903504	-0.5	383
0.20134456054204805	0.19509005654756525	0.20001209	0.19474855	0.20015465908927138	0.19576956198304668	0.2086695	-0.5	384
0.16919099422809325	0.16732468033471637	0.16756357	0.16731699	0.16947252605665505	0.16679163248913453	0.18320416	-0.5	385
0.22421235811392423	0.21868986832322745	0.22550209	0.21663082	0.2143458408653239	0.21218432332598217	0.24237816	-0.5	386
0.22403525111331637	0.21978486817771284	0.22062762	0.21458495	0.2283160397833883	0.21764118460730683	0.2155559	-0.5	387
0.19085304629538738	0.1823112086622045	0.18484807	0.18372874	0.1860575384724222	0.18263847225138752	0.20098314	-0.5	388
0.1953887215988892	0.19252043239819408	0.18972945	0.18817747	0.1950199527922203	0.19042970839051276	0.19971052	-0.5	389
0.18335821636024013	0.17323305926916374	0.17097273	0.16706328	0.16867427146702813	0.16639913175348367	0.18509588	-0.5	390
0.2237948412448385	0.2194004813664244	0.22770758	0.21763125	0.2169497387861861	0.2233889597455709	0.24496618	-0.5	391
0.19389583103983127	0.19159872331988306	0.20349683	0.19262025	0.19090873344166268	0.1918059615352056	0.20611079	-0.5	392
0.14261111005589144	0.1384189122004152	0.13437274	0.13724017	0.139327863118673	0.13510424619520472	0.14293274	-0.5	393
0.20653421101953098	0.20191169726094402	0.19779108	0.2028965	0.20294153758648906	0.20127672337598992	0.21692595	-0.5	394
0.19735603187249462	0.19559774165977595	0.19215107	0.18902196	0.18943722311527952	0.1937550175801745	0.19767132	-0.5	395
0.22350986285838587	0.22723019737442074	0.24053904	0.23168918	0.22858692796222266	0.2249961788459858	0.23526731	-0.5	396
0.19366793098838422	0.19470858228258034	0.2015949	0.20133671	0.19730122743008133	0.19487984205722908	0.20962925	-0.5	397
0.24456071791192427	0.2455092135173685	0.25316706	0.24193677	0.24749647394008292	0.24377500354289663	0.2528411	-0.5	398
0.15206733849866627	0.1493199334119317	0.15746623	0.14949374	0.15816009772667664	0.1521206115409026	0.16514161	-0.5	399
0.15528440234898322	0.1566130442391454	0.1552067	0.15619533	0.15638915370517237	0.15742293813808536	0.17287242	-0.25	400
0.17617675587664303	0.17876956163292368	0.17974298	0.18192056	0.18671918519271594	0.18009955740317593	0.1858096	-0.25	401
0.19014556330877724	0.18254956842312253	0.17780778	0.17920312	0.1797763209224559	0.17808585178038835	0.18884683	-0.25	402
0.19159532061981321	0.19128783824260617	0.18900503	0.18867028	0.19144007718136116	0.19081998838606204	0.20399739	-0.25	403
0.17729339673409977	0.17814146971562894	0.17371655	0.17138918	0.170839786793773	0.17343334288464313	0.17691012	-0.25	404
0.1690585096238563	0.1671970634273203	0.17513235	0.16777766	0.16813549509263764	0.168815040591093	0.18541807	-0.25	405
0.22194707371919492	0.22121171665441844	0.22174397	0.22186263	0.22219552162566145	0.21965918873446325	0.2382059	-0.25	406
0.15267483116697653	0.1519800168347953	0.1580909	0.15561604	0.1545688644324084	0.1537928886674624	0.16986457	-0.25	407
0.2056613312757412	0.20294603928291588	0.21346499	0.20449036	0.2023427046047171	0.20053940161936853	0.21412636	-0.25	408
0.20030018685648557	0.20042360254606587	0.20568529	0.19592144	0.19827478872465795	0.1982686718657162	0.22558145	-0.25	409
0.21830862343064436	0.21307022866115613	0.21804528	0.21536893	0.22207300932332136	0.2118409963497868	0.2273348	-0.25	410
0.22125108368053545	0.21921693447723126	0.22481968	0.2183991	0.2282304110607325	0.21849353023845483	0.22524925	-0.25	411
0.18596672658922764	0.18511127790782284	0.18694896	0.17926368	0.18651771701352016	0.18373954890308122	0.19040208	-0.25	412
0.20398015750898954	0.20433077906765318	0.21044655	0.20378312	0.20866057659807144	0.20510523549806509	0.22406974	-0.25	413
0.1875033057874718	0.1859206303766719	0.19257091	0.18901472	0.19095918136295337	0.18623447009127372	0.20732291	-0.25	414
0.22685777654923248	0.22610318457879375	0.22385702	0.22451153	0.22244073166847414	0.22225817737077244	0.2443014	-0.25	415
0.23699300473780163	0.23431478856940977	0.22726141	0.22456668	0.2365548476057357	0.22900000594536166	0.22906792	-0.25	416
0.202320943827797	0.19837717705594482	0.20838502	0.20001933	0.20972674720547374	0.20583318213485027	0.19893621	-0.25	417
0.2129986775860763	0.20680232204518648	0.19665462	0.19328974	0.20495568624474111	0.19778509290971577	0.2161834	-0.25	418
0.20411502500256512	0.1962319951668939	0.2004309	0.1951493	0.19340501894667717	0.19435671167660265	0.21114528	-0.25	419
0.16619476252651505	0.16433917197919254	0.16771604	0.1645973	0.16661716542701796	0.16510490622505242	0.18072933	-0.25	420
0.1717323947491022	0.16361303338667024	0.17264104	0.16616984	0.17083327747583335	0.1647822661701948	0.17963876	-0.25	421
0.19285119486952867	0.18684628630522782	0.1866633	0.18278971	0.18943993838184994	0.1851691808596238	0.19095218	-0.25	422
0.19330487158100632	0.18580739962073325	0.18868338	0.18845114	0.1908068634144299	0.1868853825888	0.19923772	-0.25	423
0.2273361579939145	0.22167863295057066	0.22940026	0.21977755	0.22518162222539137	0.2215295089985141	0.22787294	-0.25	424
0.22236138859428303	0.21037796311663862	0.21522096	0.21314459	0.21397696830068252	0.21282867634041985	0.243527	-0.25	425
0.20065628483564504	0.19684271215273944	0.1981789	0.19621548	0.19999803061496696	0.195740024539363	0.21373671	-0.25	426
0.16689300016503683	0.1640777907557374	0.1701815	0.16099738	0.172846927841332	0.16493331033252598	0.16659284	-0.25	427
0.1613582632080321	0.15962868418327217	0.1574901	0.15207677	0.15934240169028754	0.15798016543436125	0.17030104	-0.25	428
0.22224518802418702	0.21179323850561618	0.21476859	0.2055863	0.21341243014933545	0.2100147280466596	0.19552612	-0.25	429
0.22590186670754892	0.21868916207631395	0.21422857	0.21249181	0.2139178427036569	0.21589281826480514	0.22025596	-0.25	430
0.15975224393863172	0.1533979731482839	0.15657204	0.15302125	0.1575259704485316	0.1543772767019524	0.16461559	-0.25	431
0.1747108962785798	0.16832252991300298	0.17032586	0.1674482	0.17180157126598805	0.16762998907252447	0.18795885	-0.25	432
0.20631882609959723	0.20183430419949944	0.21064173	0.21186265	0.21438351028673888	0.20954506628444292	0.21682015	-0.25	433
0.19224241112423848	0.18655782826046916	0.18810786	0.18911292	0.18782789296938995	0.18827871226351964	0.19647034	-0.25	434
0.1859781926559284	0.18270157458544128	0.18122707	0.17926316	0.18931790559721662	0.18333005344759462	0.1871858	-0.25	435
0.205711284879701	0.20796599431699853	0.19891645	0.19773528	0.20457929146805018	0.20561224370915576	0.20796946	-0.25	436
0.18017568222740282	0.17883311164850094	0.18621126	0.18067552	0.18132858871029173	0.17720936357722009	0.18621182	-0.25	437
0.24083133609473495	0.24201150948286368	0.24098204	0.23581097	0.24116981167204044	0.23603203845710488	0.2611076	-0.25	438
0.17355467073218303	0.1671981199902884	0.17518745	0.16821112	0.1788358025792758	0.1676553321717758	0.1809633	-0.25	439
0.21802860566158574	0.21306585387065224	0.21519901	0.21653305	0.21500936989347835	0.2154513833037748	0.21843895	-0.25	440
0.23652308857339455	0.23644847943785452	0.24233352	0.23710598	0.2476195753569032	0.23557717935281253	0.24939208	-0.25	441
0.21328121534324562	0.21451461496694382	0.2209336	0.216309	0.21255912543072886	0.21690268588009712	0.2316955	-0.25	442
0.20342427333964652	0.19782586827609078	0.20725305	0.20160918	0.2046456148730236	0.19952951325923807	0.19924177	-0.25	443
0.19601985773433875	0.18969158655479867	0.18320361	0.18357554	0.19119837804634482	0.19141622919412396	0.19329698	-0.25	444
0.18136086308432992	0.17370936101604	0.1712458	0.16839415	0.1779745058183786	0.1733669948139876	0.17659435	-0.25	445
0.23008687736520525	0.22305694361306608	0.22382528	0.21973565	0.22769451980086253	0.22616371297592353	0.24693935	-0.25	446
0.2028250842712385	0.20645298543325658	0.20737202	0.20177273	0.21202094400595545	0.2038018834986357	0.22249258	-0.25	447
0.21718910866869642	0.21249454603896414	0.21316798	0.21002954	0.2150552039732949	0.2137460363782526	0.21694534	-0.25	448
0.1593454397772719	0.1575410282773245	0.15829413	0.15528826	0.1602400345744738	0.15781091303581019	0.16817039	-0.25	449
0.2366185940530601	0.22943796304307756	0.23475955	0.22887293	0.23015152433286903	0.22825580246065924	0.24674322	-0.25	450
0.2146173828329435	0.20938747150309853	0.20843041	0.20600633	0.21098014400751697	0.20586573186120655	0.2222765	-0.25	451
0.1575519672416247	0.15588824425613215	0.15515822	0.15522364	0.15442478150632025	0.1578762812440772	0.17064187	-0.25	452
0.22681225276704217	0.22859881020880535	0.23561352	0.22442503	0.2348013160335927	0.2302358297648258	0.24915919	-0.25	453
0.20849085922219823	0.2069396185762322	0.20801054	0.2085108	0.2033566899025766	0.20290473970853198	0.22186933	-0.25	454
0.18008505972412747	0.17657289284498623	0.18585522	0.17316788	0.1779727373280719	0.17661326178489667	0.1844769	-0.25	455
0.1770167774237666	0.17404474186451369	0.18061607	0.17374805	0.17660817398238443	0.17520358023124558	0.18294904	-0.25	456
